simulation_id,SEM-0001,SEM-0002,SEM-0003,SEM-0004,SEM-0005,SEM-0006,SEM-0007,SEM-0008,SEM-0009,SEM-0010,SEM-0011,SEM-0012
3019,38.95089769946264,84.01750390320449,54.54864932669634,61.0596988730652,59.88995628754299,49.552216158798714,49.10534305354564,49.13898306711104,48.152509425290866,48.29407909491008,67.89830715598757,67.29661585644376
3020,46.569135873136084,87.637414916481,58.16856033997286,64.67960988634174,63.50986730081952,47.74396324055654,47.29709013530346,47.330730148868874,46.3442565070487,46.48582617666791,67.78658156458953,67.18489026504571
3021,48.51670574720266,88.44441692520759,58.97556234869945,65.48661189506831,64.31686930954609,49.346456365310274,48.8995832600572,48.93322327362261,47.94674963180243,48.08831930142164,68.6828184097408,68.08112711019699
3022,47.02018392260068,87.34996028209645,57.88110570558832,64.39215525195718,63.22241266643497,51.8629868671852,51.41611376193212,51.44975377549752,50.46328013367736,50.60484980329657,69.38296021467804,68.78126891513422
3023,40.56162127806163,84.75039355043283,55.281538973924704,61.79258852029357,60.622845934771355,49.32185235454942,48.87497924929634,48.90861926286174,47.92214562104158,48.06371529066079,68.03682607605133,67.43513477650752
3024,45.88219727573624,85.44876867899092,55.979914102482795,62.49096364885165,61.321221063329446,51.41556857485369,50.96869546960061,51.002335483166014,50.015861841345846,50.157431510965054,69.221014725155,68.6193234256112
3025,48.14457614185827,85.84711097306406,56.37825639655591,62.88930594292478,61.71956335740256,54.560196781068505,54.11332367581543,54.14696368938083,53.16049004756066,53.30205971717987,70.88526098396277,70.28356968441895
3026,49.37569127927108,87.75986156677314,58.29100699026502,64.80205653663388,63.63231395111166,50.137043932522296,49.69017082726922,49.72381084083462,48.737337199014455,48.87890686863366,69.17610779812654,68.57441649858274
3027,50.598796343559705,90.600167175051,61.13131259854286,67.64236214491173,66.47261955938951,49.8445043038475,49.39763119859442,49.43127121215982,48.444797570339645,48.58636723995886,68.7176009109211,68.1159096113773
3028,50.05782064552318,89.28051112196725,59.811656545459115,66.32270609182798,65.15296350630577,51.119458884590244,50.67258577933716,50.70622579290257,49.719752151082396,49.86132182070161,69.53170531611208,68.93001401656828
3029,45.12646671874168,86.36975928608625,56.90090470957813,63.41195425594698,62.24221167042477,50.32484194583808,49.877968840585,49.9116088541504,48.92513521233024,49.066704881949455,68.76230509054828,68.16061379100447
3030,48.595109033146684,88.09655351300265,58.62769893649452,65.13874848286338,63.96900589734117,50.86044126101134,50.41356815575825,50.44720816932365,49.46073452750348,49.60230419712269,69.20450784391238,68.60281654436858
3031,49.44197708606648,88.54439409089505,59.07553951438692,65.58658906075578,64.41684647523357,51.21141417999981,50.76454107474672,50.79818108831212,49.81170744649195,49.95327711611116,69.42134314925418,68.81965184971038
3032,48.18122119092294,85.6734189448279,56.20456436831978,62.71561391468864,61.545871329166424,54.8544061680746,54.407533062821514,54.44117307638692,53.45469943456674,53.59626910418596,70.83152471421661,70.2298334146728
3033,41.26995102578069,82.99562580377803,53.5267712272699,60.037820773638764,58.86807818811655,48.552867590527306,48.105994485274216,48.13963449883963,47.15316085701945,47.29473052663866,67.503594284516,66.9019029849722
3034,43.493925566413196,83.408182384572,53.939327808063865,60.450377354432725,59.28063476891051,54.70062522713397,54.25375212188089,54.2873921354463,53.30091849362613,53.442488163245336,70.56854342510603,69.96685212556221
3035,46.682862136392686,88.63634743369644,59.16749285718832,65.67854240355719,64.50879981803497,51.11689108320277,50.6700179779497,50.70365799151511,49.71718434969493,49.85875401931415,69.11257829038735,68.51088699084355
3036,43.33217929233529,85.6977993456666,56.22894476915846,62.739994315527326,61.57025173000511,49.30406553771497,48.85719243246188,48.89083244602729,47.90435880420713,48.045928473826336,68.19040428203832,67.58871298249451
3037,49.581589470620195,87.2065543080088,57.737699731500655,64.24874927786954,63.079006692347306,48.86509715838769,48.418224053134615,48.45186406670001,47.46539042487985,47.606960094499065,68.6935945784073,68.0919032788635
3038,43.20781320190487,85.07494402809785,55.606089451589725,62.11713899795858,60.94739641243637,51.3047594358384,50.85788633058532,50.891526344150726,49.90505270233056,50.046622371949766,68.89986236468447,68.29817106514065
3039,46.747987781362255,86.81455517683723,57.345700600329096,63.85675014669796,62.68700756117575,50.03034607764357,49.58347297239049,49.61711298595589,48.630639344135716,48.77220901375493,68.75595705466762,68.15426575512382
3040,45.80735770972202,87.03154992546477,57.56269534895666,64.07374489532552,62.90400230980331,52.54717732556872,52.10030422031564,52.133944233881046,51.14747059206087,51.289040261680086,69.81713378648668,69.21544248694286
3041,40.272994728994846,85.48223032352102,56.013375747012894,62.52442529338176,61.354682707859546,48.65345465762852,48.20658155237544,48.24022156594084,47.253747924120674,47.39531759373988,67.62139569501674,67.01970439547293
3042,46.46926200651442,85.89181037018416,56.42295579367603,62.9340053400449,61.76426275452268,48.33828009541376,47.89140699016067,47.92504700372607,46.93857336190591,47.080143031525125,67.9103274769772,67.3086361774334
3043,48.19470198632344,87.85856415360021,58.3897095770921,64.90075912346096,63.73101653793874,49.63120011965101,49.18432701439792,49.217967027963326,48.231493386143164,48.37306305576238,68.65090183616843,68.04921053662463
3044,39.03016652411686,83.4544575973291,53.985603020820975,60.496652567189834,59.32690998166762,51.76526879244887,51.31839568719578,51.35203570076119,50.365562058941016,50.507131728560225,68.9755765916816,68.37388529213779
3045,41.29280524204952,84.03377108513847,54.56491650863035,61.075966054999206,59.90622346947699,49.06739716015219,48.62052405489911,48.65416406846451,47.66769042664434,47.80926009626355,67.95123897434834,67.34954767480453
3046,43.01950457888877,84.84286212696846,55.37400755046031,61.88505709682918,60.715314511306964,50.84900800312594,50.402134897872855,50.43577491143826,49.44930126961808,49.5908709392373,68.76646282482895,68.16477152528513
3047,49.88791231481837,87.31993600214992,57.851081425641794,64.36213097201066,63.19238838648844,51.88797550545089,51.4411024001978,51.47474241376321,50.488268771943034,50.62983844156225,70.04739382406616,69.44570252452235
3048,46.975481580892655,85.92290655431685,56.45405197780872,62.965101524177584,61.79535893865536,53.41244090718359,52.96556780193051,52.99920781549592,52.012734173675746,52.154303843294954,70.18901866699116,69.58732736744734
3049,51.65303777491731,87.64165421390265,58.172799637394526,64.68384918376339,63.51410659824117,53.53480720156389,53.0879340963108,53.121574109876214,52.13510046805605,52.27667013767526,70.86770132986328,70.26601003031946
3050,42.46819476404514,83.86113226331062,54.392277686802494,60.90332723317135,59.73358464764914,48.68460471029587,48.23773160504279,48.27137161860819,47.284897976788024,47.42646764640723,67.8428022072032,67.24111090765939
3051,45.2101283732207,86.41544517283629,56.94659059632817,63.457640142697024,62.28789755717482,50.990884247679105,50.544011142426015,50.57765115599142,49.59117751417125,49.73274718379047,69.06886331591411,68.4671720163703
3052,54.05478412177202,88.89752328093682,59.42866870442871,65.93971825079757,64.76997566527535,52.25777638256477,51.81090327731168,51.844543290877084,50.85806964905692,50.99963931867614,70.03631337447001,69.43462207492621
3053,44.34905475366854,86.71972237907394,57.25086780256581,63.761917348934674,62.59217476341246,51.79265570004977,51.345782594796695,51.379422608362106,50.39294896654193,50.53451863616114,69.08777075714974,68.48607945760592
3054,52.25394523459082,89.65172612563384,60.18287154912573,66.69392109549457,65.52417850997236,49.49641979900387,49.04954669375078,49.08318670731619,48.09671306549601,48.23828273511522,68.7971358658608,68.19544456631698
3055,42.15165848582651,84.95790222607752,55.489047649569386,62.00009719593825,60.83035461041604,48.34826439310055,47.90139128784746,47.93503130141287,46.948557659592694,47.0901273292119,67.62074514747462,67.01905384793082
3056,43.49282583161699,85.0394546611376,55.57060008462948,62.08164963099835,60.911907045476134,48.95415762017616,48.507284514923086,48.540924528488496,47.55445088666832,47.696020556287536,68.1017234285597,67.50003212901588
3057,44.356780620880706,83.5923783196524,54.12352374314426,60.63457328951313,59.46483070399091,49.241109602190434,48.79423649693735,48.827876510502755,47.84140286868259,47.9829725383018,68.05089816782962,67.44920686828581
3058,48.53235844221284,87.5001773377098,58.031322761201686,64.54237230757055,63.37262972204834,54.466664308939315,54.01979120368623,54.053431217251635,53.06695757543147,53.20852724505068,70.8326875183961,70.23099621885228
3059,48.87318335620072,87.34091650424837,57.87206192774023,64.3831114741091,63.213368888586885,51.37679292336408,50.92991981811099,50.9635598316764,49.97708618985622,50.11865585947544,69.55473877617348,68.95304747662966
3060,46.47441687469776,87.93916661621554,58.470312039707416,64.98136158607628,63.81161900055407,49.99139230017512,49.54451919492203,49.578159208487435,48.591685566667266,48.733255236286475,68.80378599189535,68.20209469235155
3061,41.73898195267646,84.76852914381243,55.2996745673043,61.81072411367317,60.64098152815095,50.65102487245756,50.20415176720447,50.23779178076988,49.251318138949706,49.39288780856892,68.54312973009826,67.94143843055444
3062,54.014585721641936,90.98568795172697,61.51683337521884,68.0278829215877,66.85814033606549,53.103879573129944,52.65700646787687,52.69064648144227,51.704172839622096,51.84574250924131,70.67017251658366,70.06848121703985
3063,43.33055108427682,84.45417612633,54.98532154982186,61.49637109619073,60.32662851066851,50.439273260060816,49.99240015480774,50.02604016837314,49.03956652655297,49.18113619617218,68.66419050923237,68.06249920968857
3064,43.75618209158504,86.49720688910199,57.02835231259385,63.53940185896272,62.369659273440504,51.48309247261872,51.03621936736563,51.069859380931035,50.083385739110874,50.22495540873009,68.97858463673761,68.3768933371938
3065,40.02005682062801,83.60470246783713,54.13584789132899,60.64689743769785,59.47715485217564,48.23651238178752,47.78963927653444,47.82327929009984,46.836805648279665,46.97837531789888,67.35064586906306,66.74895456951926
3066,48.98093551412264,87.70278376154585,58.23392918503772,64.74497873140658,63.57523614588436,52.34703356072284,51.90016045546976,51.93380046903516,50.947326827215,51.08889649683421,69.82363353686102,69.22194223731721
3067,42.93062122413815,85.06311480373041,55.59426022722229,62.105309773591145,60.93556718806894,49.421109896315215,48.97423679106213,49.007876804627536,48.02140316280736,48.162972832426576,68.19263102075858,67.59093972121478
3068,49.39291259303988,89.4528286046251,59.98397402811695,66.49502357448581,65.3252809889636,49.822247197003534,49.375374091750444,49.409014105315855,48.42254046349568,48.56411013311489,68.9208134248851,68.31912212534128
3069,54.89844064748215,90.47012071620716,61.00126613969903,67.5123156860679,66.34257310054568,54.75907645797662,54.31220335272353,54.34584336628894,53.35936972446878,53.500939394087986,71.12534992225311,70.52365862270929
3070,48.35522180705801,87.2966427753537,57.827788198845575,64.33883774521443,63.169095159692226,52.069497934027595,51.62262482877451,51.656264842339915,50.66979120051974,50.811360870138955,69.57855203795566,68.97686073841184
3071,48.74576611632488,87.44566820285849,57.976813626350356,64.48786317271922,63.318120587197,51.94690564841892,51.500032543165844,51.53367255673125,50.54719891491107,50.68876858453029,69.7312642531068,69.12957295356298
3072,43.93191522129442,84.00350784232981,54.534653265821674,61.04570281219054,59.875960226668326,50.96479168729054,50.51791858203746,50.55155859560286,49.56508495378269,49.7066546234019,68.9852358005184,68.38354450097458
3073,45.579725921929835,86.80097696272469,57.332122386216575,63.84317193258544,62.67342934706323,50.63745833018384,50.19058522493075,50.22422523849615,49.23775159667599,49.37932126629521,68.88282040842823,68.28112910888441
3074,48.208717556011244,85.25934581885852,55.79049124235039,62.30154078871926,61.13179820319704,53.52952363328698,53.082650528033895,53.1162905415993,52.12981689977912,52.27138656939834,70.21298488465904,69.61129358511522
3075,46.28929647838719,85.53816072722378,56.06930615071566,62.58035569708452,61.410613111562306,50.76019455945594,50.313321454202864,50.34696146776827,49.3604878259481,49.50205749556731,68.93811740079595,68.33642610125213
3076,42.77047057919363,85.65396903300562,56.1851144564975,62.69616400286636,61.526421417344146,48.6879951068114,48.24112200155831,48.27476201512372,47.28828837330356,47.42985804292277,67.77305349317147,67.17136219362766
3077,45.87849327844955,86.03861001911395,56.56975544260582,63.080804988974684,61.91106240345247,48.37705429920172,47.93018119394863,47.96382120751404,46.977347565693876,47.118917235313084,67.66643054837836,67.06473924883454
3078,48.25914896288807,88.82113653906615,59.35228196255803,65.86333150892688,64.69358892340466,51.96999947678309,51.523126371530005,51.55676638509541,50.57029274327524,50.71186241289445,69.66949709235209,69.06780579280827
3079,45.19207900079829,86.00779549023028,56.53894091372214,63.04999046009101,61.880247874568795,49.14364830964031,48.69677520438722,48.730415217952626,47.74394157613246,47.885511245751665,68.15168108858325,67.54998978903943
3080,46.93938351407323,85.47128254453487,56.00242796802674,62.51347751439561,61.34373492887338,52.41992569594307,51.973052590689996,52.0066926042554,51.02021896243522,51.16178863205444,69.70500859501043,69.10331729546661
3081,43.354645614977386,84.73424981086009,55.26539523435196,61.77644478072083,60.606702195198615,52.486680383473185,52.03980727822011,52.07344729178551,51.08697364996534,51.22854331958455,69.43479860128619,68.83310730174237
3082,44.937543377341406,85.94024101917361,56.471386442665484,62.98243598903434,61.81269340351213,48.78818458661725,48.341311481364166,48.374951494929576,47.3884778531094,47.530047522728616,67.99709330729813,67.39540200775433
3083,45.198184870255595,84.17159791942433,54.702743342916214,61.21379288928508,60.044050303762866,48.592115032669156,48.14524192741607,48.178881940981476,47.1924082991613,47.333977968780516,68.08325782480938,67.48156652526558
3084,45.938446617254,87.05875511933165,57.589900542823536,64.1009500891924,62.93120750367017,50.08535381227435,49.63848070702127,49.672120720586676,48.6856470787665,48.827216748385716,68.74969081344842,68.14799951390462
3085,47.09443977381041,86.21918414192199,56.75032956541386,63.26137911178272,62.09163652626051,49.79262574929296,49.34575264403988,49.37939265760528,48.39291901578512,48.534488685404334,68.61374295846079,68.01205165891697
3086,45.47051742506752,87.23580013798409,57.76694556147596,64.27799510784482,63.10825252232261,50.47580835382106,50.028935248567976,50.06257526213338,49.0761016203132,49.21767128993242,68.90464947368964,68.30295817414583
3087,52.449080942207125,90.76594629989641,61.297091723388284,67.80814126975714,66.63839868423493,51.62133732895794,51.17446422370485,51.208104237270256,50.22163059545009,50.363200265069295,69.79388620863783,69.19219490909401
3088,44.14174026831626,86.99254935953843,57.52369478303029,64.03474432939915,62.86500174387694,50.421304587326624,49.974431482073534,50.00807149563894,49.02159785381877,49.16316752343799,68.5905874096863,67.98889611014248
3089,46.360009758922274,86.96897286749717,57.50011829098904,64.0111678373579,62.841425251835695,50.78875128026341,50.34187817501032,50.37551818857573,49.38904454675557,49.53061421637478,68.95002388298167,68.34833258343787
3090,49.821416364693135,87.20331821194017,57.73446363543204,64.2455131818009,63.07577059627869,54.45491361679275,54.00804051153967,54.04168052510507,53.0552068832849,53.19677655290411,70.86082740532333,70.25913610577952
3091,45.03035670453197,85.37065216677931,55.90179759027117,62.41284713664004,61.243104551117824,48.237007896623474,47.790134791370384,47.823774804935795,46.83730116311562,46.978870832734835,67.72233379943238,67.12064249988858
3092,45.51273013686126,85.4689114230203,56.000056846512166,62.51110639288103,61.34136380735882,50.99902724777924,50.55215414252616,50.585794156091566,49.5993205142714,49.740890183890606,69.13792805343964,68.53623675389582
3093,48.786647289405444,89.11644778752351,59.64759321101538,66.15864275738424,64.98890017186203,49.157942735040535,48.71106962978746,48.74470964335287,47.758236001532694,47.89980567115191,68.26594726979125,67.66425597024744
3094,52.81546679431044,89.74362878870379,60.274774212195666,66.78582375856452,65.6160811730423,52.31834506991711,51.87147196466402,51.90511197822942,50.91863833640925,51.060208006028475,70.3616973548322,69.76000605528839
3095,46.700057859552125,85.37913304709915,55.91027847059101,62.421328016959876,61.25158543143766,48.75122954905099,48.3043564437979,48.33799645736331,47.35152281554315,47.49309248516236,67.99489279512973,67.39320149558591
3096,43.06972221279498,83.4663721646665,53.997517588158374,60.50856713452723,59.33882454900502,50.522180369129856,50.07530726387678,50.108947277442184,49.12247363562201,49.26404330524122,68.54153403815208,67.93984273860828
3097,46.902699291821285,88.10874480335696,58.63989022684882,65.1509397732177,63.981197187695486,50.06604448438179,49.6191713791287,49.652811392694105,48.666337750873936,48.807907420493144,68.4929419919172,67.89125069237339
3098,45.08967590757611,85.51738190407295,56.04852732756481,62.55957687393368,61.38983428841146,50.884835829849976,50.437962724596886,50.47160273816229,49.48512909634213,49.62669876596134,68.8526017577921,68.25091045824828
3099,43.022660123789045,86.3560961798153,56.88724160330717,63.39829114967602,62.228548564153805,49.869365513688514,49.422492408435424,49.456132422000834,48.46965878018066,48.61122844979987,68.33967978836387,67.73798848882005
3100,50.5780252279072,89.58454022258144,60.11568564607332,66.62673519244218,65.45699260691997,50.85877092679073,50.41189782153766,50.44553783510306,49.459064193282885,49.6006338629021,69.163750443005,68.56205914346118
3101,46.59526253285725,86.3923336769684,56.92347910046027,63.434528646829136,62.26478606130692,52.70001872934762,52.25314562409453,52.28678563765994,51.30031199583978,51.441881665458986,69.89246942626025,69.29077812671645
3102,43.546699322319725,86.47707069066226,57.00821611415413,63.519265660523,62.34952307500078,52.1359372398952,51.689064134642116,51.72270414820752,50.73623050638736,50.87780017600657,69.44417910505669,68.84248780551287
3103,50.05752692851363,87.68058096241363,58.21172638590549,64.72277593227436,63.553033346752144,51.41330599125071,50.96643288599763,51.00007289956303,50.01359925774287,50.155168927362084,69.46803136097347,68.86634006142965
3104,51.895591264670074,86.1219193450928,56.653064768584684,63.164114314953544,61.99437172943133,51.26347358703618,50.81660048178309,50.8502404953485,49.86376685352833,50.00533652314755,69.63022630825667,69.02853500871285
3105,44.47371387130678,83.295629172678,53.82677459616987,60.33782414253873,59.168081557016514,49.59988991800135,49.15301681274828,49.18665682631368,48.200183184493504,48.34175285411272,68.16823927645464,67.56654797691083
3106,40.13432016716538,83.54208175125035,54.07322717474222,60.58427672111109,59.41453413558887,47.333058345242264,46.886185239989175,46.91982525355458,45.933351611734416,46.07492128135363,67.14005301938586,66.53836171984206
3107,43.309957284398884,85.47884861015461,56.00999403364647,62.521043580015345,61.351300994493116,49.18508168724407,48.738208581990996,48.7718485955564,47.78537495373622,47.92694462335544,68.02009811722235,67.41840681767853
3108,48.89367143913269,86.51765854837812,57.04880397187,63.55985351823886,62.390110932716645,52.55354348029947,52.106670375046384,52.14031038861179,51.15383674679161,51.29540641641084,70.01485332680852,69.4131620272647
3109,43.137230994350936,83.98445498852448,54.51560041201636,61.02664995838523,59.85690737286301,52.89039658256871,52.44352347731562,52.477163490881026,51.49068984906086,51.632259518680065,69.84161851790542,69.2399272183616
3110,42.12246509682503,85.48062857077153,56.01177399426339,62.52282354063225,61.35308095511004,51.04514924290532,50.598276137652235,50.63191615121764,49.64544250939746,49.78701217901668,68.68266298923608,68.08097168969228
3111,46.88229976843839,86.42547160018324,56.95661702367511,63.46766657004398,62.29792398452175,47.82201012916851,47.375137023915435,47.40877703748083,46.42230339566067,46.56387306527988,67.89860311889193,67.29691181934813
3112,51.689732930337485,89.23737295520527,59.76851837869713,66.279567925066,65.10982533954379,50.20676711133686,49.75989400608378,49.79353401964919,48.80706037782902,48.948630047448226,69.0327490842605,68.4310577847167
3113,46.97373826957624,87.17160812657465,57.70275355006652,64.2138030964354,63.044060510913184,50.08758927014886,49.64071616489577,49.674356178461174,48.687882536641006,48.82945220626023,68.48406412961592,67.88237283007211
3114,40.83586930675816,83.0161371335409,53.54728255703276,60.058332103401625,58.88858951787941,53.00815430117653,52.561281195923456,52.59492120948885,51.60844756766869,51.750017237287906,69.66789856940935,69.06620726986554
3115,51.812849299861355,87.23534173792635,57.76648716141821,64.27753670778709,63.10779412226486,49.03823560302513,48.59136249777204,48.62500251133744,47.63852886951728,47.780098539136496,68.89901576430529,68.29732446476147
3116,44.54422093279541,84.68214991579475,55.21329533928662,61.72434488565548,60.55460230013326,50.44524177875147,49.99836867349838,50.03200868706379,49.045535045243625,49.18710471486284,68.4494439489685,67.84775264942468
3117,48.87804210008903,87.57207513470625,58.10322055819812,64.61427010456698,63.44452751904477,51.290849376975785,50.8439762717227,50.877616285288106,49.891142643467944,50.03271231308716,69.18321925066843,68.58152795112461
3118,48.21870605571194,86.89513532720345,57.42628075069533,63.937330297064186,62.76758771154197,51.06659938926946,50.61972628401637,50.65336629758178,49.66689265576161,49.80846232538082,69.07214845429297,68.47045715474917
3119,48.04009592931657,85.32676469131772,55.857910114809584,62.368959661178444,61.19921707565623,51.915124400243954,51.468251294990864,51.50189130855627,50.515417666736106,50.65698733635532,69.48502341484969,68.88333211530589
3120,47.038644940186316,87.10949997151707,57.64064539500894,64.1516949413778,62.98195235585558,48.304780892543995,47.85790778729091,47.891547800856316,46.905074159036154,47.04664382865536,68.17926827386219,67.57757697431838
3121,47.220929463206,86.04196786891039,56.57311329240227,63.08416283877113,61.91442025324891,50.30325396714777,49.85638086189468,49.89002087546008,48.90354723363992,49.045116903259135,68.87012973220068,68.26843843265688
3122,49.666173612602144,87.20404140814469,57.73518683163654,64.2462363780054,63.07649379248319,50.72539512252304,50.278522017269964,50.312162030835374,49.3256883890152,49.467258058634414,69.13528548524607,68.53359418570226
3123,48.03178368442769,86.4436546188868,56.97480004237866,63.485849588747534,62.316107003225305,50.28148822674656,49.834615121493485,49.868255135058895,48.88178149323872,49.02335116285793,68.89022784368959,68.28853654414577
3124,51.56532856019788,85.691374063467,56.222519486958866,62.73356903332773,61.56382644780551,52.345715658150326,51.89884255289724,51.932482566462646,50.94600892464247,51.087578594261686,69.91971502888875,69.31802372934493
3125,42.93351624369457,84.76232499765385,55.29347042114572,61.80451996751458,60.634777381992365,49.67262251571369,49.22574941046061,49.25938942402601,48.272915782205835,48.41448545182505,68.5328748910065,67.9311835914627
3126,46.909043032799836,87.65532525812331,58.18647068161519,64.69752022798406,63.527777642461835,54.66157322385089,54.214700118597804,54.24834013216321,53.26186649034304,53.40343615996225,70.5564964475973,69.95480514805348
3127,50.250038594676994,88.5719686299781,59.103114053469966,65.61416359983883,64.44442101431662,50.387151861364565,49.94027875611149,49.97391876967689,48.987445127856724,49.12901479747593,69.0643158846385,68.46262458509469
3128,44.51109190897511,85.88085826194971,56.41200368544158,62.92305323181044,61.75331064628823,52.14353309265775,51.69665998740466,51.73030000097006,50.7438263591499,50.885396028769115,69.43026745195272,68.82857615240891
3129,51.49339555056673,88.6760302008524,59.207175624344266,65.71822517071313,64.54848258519091,51.056946967978,50.61007386272492,50.64371387629032,49.65724023447016,49.79880990408937,69.27025424681095,68.66856294726715
3130,40.88176893050297,84.00603447330123,54.537179896793106,61.04822944316197,59.87848685763976,48.32985544459232,47.88298233933924,47.916622352904646,46.93014871108447,47.071718380703686,67.79723068194781,67.195539382404
3131,51.16611066342707,88.94539393665389,59.47653936014575,65.98758890651462,64.8178463209924,52.67953573586419,52.2326626306111,52.26630264417651,51.27982900235635,51.42139867197556,70.3945731851801,69.7928818856363
3132,56.03965745151827,91.9188533756913,62.44999879918317,68.96104834555203,67.79130576002981,51.16777039284472,50.72089728759164,50.75453730115704,49.76806365933687,49.90963332895608,69.45165671696417,68.84996541742035
3133,50.626025313663234,88.85632986804252,59.387475291534386,65.89852483790325,64.72878225238104,51.81166037562986,51.36478727037678,51.39842728394218,50.41195364212202,50.55352331174123,69.81577490878269,69.21408360923887
3134,46.61162632455455,87.37524753863069,57.90639296212257,64.41744250849142,63.247699922969204,54.827645715120624,54.380772609867535,54.41441262343294,53.42793898161277,53.56950865123198,70.79251534570624,70.19082404616242
3135,44.81758898638574,85.2472769480119,55.77842237150378,62.28947191787264,61.119729332350424,51.67684205252091,51.22996894726782,51.26360896083323,50.27713531901307,50.41870498863228,69.3965583361758,68.794867036632
3136,51.44455899433248,88.72468803601178,59.25583345950365,65.76688300587251,64.5971404203503,51.7989680720063,51.35209496675323,51.38573498031863,50.399261338498455,50.54083100811767,69.82354489958419,69.22185360004038
3137,48.83344873644886,85.09439225702357,55.62553768051545,62.13658722688431,60.966844641362094,52.20912985841256,51.762256753159484,51.795896766724894,50.80942312490472,50.95099279452393,69.70734364331632,69.1056523437725
3138,41.51276319847048,83.40517258749325,53.93631801098513,60.44736755735399,59.27762497183178,50.56669907534763,50.11982597009455,50.15346598365996,49.16699234183979,49.308562011459,68.69911426301746,68.09742296347366
3139,53.97701377888511,87.75989692295511,58.291042346446964,64.80209189281582,63.63234930729361,53.547644855501055,53.100771750247965,53.134411763813375,52.14793812199321,52.28950779161242,70.62525233768685,70.02356103814303
3140,45.12161526029735,88.09132023232983,58.622465655821706,65.13351520219057,63.963772616668344,49.86518958992915,49.41831648467607,49.45195649824148,48.4654828564213,48.60705252604052,68.31737904326789,67.71568774372408
3141,53.43034075661996,87.74851874593483,58.2796641694267,64.79071371579556,63.620971130273354,51.010257099493714,50.56338399424063,50.597024007806034,49.61055036598587,49.75212003560509,69.53198143277804,68.93029013323422
3142,39.92876223467342,83.93681906881066,54.46796449230252,60.97901403867139,59.80927145314917,47.85893449812212,47.412061392869035,47.44570140643444,46.459227764614276,46.600797434233485,67.28057142783999,66.67888012829619
3143,54.62171102333867,88.2278308186878,58.75897624217967,65.27002578854854,64.10028320302632,50.80245076724045,50.35557766198736,50.389217675552764,49.402744033732596,49.544313703351804,69.48654621143288,68.88485491188906
3144,44.30227376356539,85.74962144380231,56.28076686729418,62.79181641366305,61.622073828140834,50.03276218549051,49.58588908023742,49.619529093802825,48.633055451982656,48.774625121601865,68.69428761280145,68.09259631325763
3145,46.786866066584395,85.62501535661508,56.15616078010696,62.66721032647582,61.4974677409536,51.75959193489227,51.312718829639195,51.3463588432046,50.35988520138442,50.50145487100364,69.51919786176285,68.91750656221903
3146,48.00684709624718,86.93714698892967,57.46829241242154,63.9793419587904,62.809599373268185,53.537585220801674,53.0907121155486,53.12435212911401,52.13787848729383,52.27944815691304,70.30892323274934,69.70723193320552
3147,43.82527595762416,87.61431790767747,58.145463331169346,64.6565128775382,63.48677029201599,46.97499209010101,46.52811898484792,46.561758998413325,45.57528535659316,45.71685502621238,67.11650010771821,66.51480880817441
3148,46.666845062772886,87.31070645924855,57.84185188274043,64.3529014291093,63.18315884358707,48.19332549052697,47.746452385273884,47.780092398839294,46.79361875701913,46.93518842663834,67.87407518978475,67.27238389024095
3149,45.43227449519075,86.57921885791816,57.11036428141002,63.621413827778895,62.451671242256666,47.74345689935803,47.29658379410494,47.33022380767034,46.343750165850174,46.48531983546938,67.74882346332573,67.14713216378192
3150,56.698665452546926,92.4913105714765,63.022455994968375,69.53350554133722,68.363762955815,52.73256892480953,52.285695819556445,52.31933583312185,51.33286219130168,51.47443186092089,70.54251182469062,69.9408205251468
3151,43.979622128205975,84.5627127932495,55.09385821674139,61.60490776311025,60.43516517758803,50.363978930345525,49.917105825092435,49.95074583865784,48.96427219683767,49.10584186645688,68.50847978715174,67.90678848760793
3152,53.44324878118245,87.88778705644967,58.41893247994155,64.92998202631041,63.76023944078819,50.440480117037666,49.99360701178458,50.027247025349986,49.040773383529825,49.18234305314903,69.15017421494987,68.54848291540607
3153,47.00439138196765,87.79850790322817,58.329653326720035,64.8407028730889,63.67096028756668,49.06151031223847,48.61463720698538,48.64827722055078,47.66180357873061,47.80337324834982,68.33136972418133,67.72967842463751
3154,44.50959953838774,87.94542398620749,58.47656940969935,64.98761895606822,63.817876370546,50.29378151452967,49.84690840927658,49.88054842284198,48.894074781021814,49.03564445064102,68.64658866016924,68.04489736062543
3155,52.29210302003624,89.00627151694428,59.53741694043616,66.04846648680503,64.87872390128281,50.29664074536524,49.849767640112155,49.88340765367756,48.89693401185738,49.038503681476605,69.12740966534999,68.52571836580617
3156,46.62020734319413,86.98755197116682,57.51869739465869,64.02974694102755,62.86000435550534,48.652942997629076,48.20606989237599,48.239709905941396,47.25323626412122,47.394805933740436,68.16762348398568,67.56593218444188
3157,43.0091694772412,86.15807283643032,56.68921825992219,63.20026780629105,62.03052522076884,53.17591802726246,52.72904492200937,52.762684935574775,51.776211293754606,51.917780963373815,69.85790969831237,69.25621839876855
3158,45.324932983074035,86.23198449563131,56.76312991912318,63.27417946549204,62.104436879969825,49.74149364460032,49.294620539347235,49.32826055291264,48.34178691109246,48.48335658071168,68.54050650240107,67.93881520285726
