dataset,column,dtype,non_null,missing,missing_pct,unique_values,zero_variance,near_constant,largest_value_share,infinite_count
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 5,object,24,7,22.5806,22,NO,NO,0.083333,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 6,object,25,6,19.3548,22,NO,NO,0.08,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 7,object,24,7,22.5806,22,NO,NO,0.083333,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 8,object,25,6,19.3548,24,NO,NO,0.08,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 9,object,24,7,22.5806,21,NO,NO,0.083333,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 10,object,25,6,19.3548,24,NO,NO,0.08,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 11,object,24,7,22.5806,19,NO,NO,0.125,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 12,object,25,6,19.3548,22,NO,NO,0.08,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 13,object,24,7,22.5806,19,NO,NO,0.125,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 14,object,25,6,19.3548,3,NO,NO,0.92,0
01_Raw_Data/Interest_Rates/Weighted Average Lending Rate.xlsx :: SHEET=Type of Account Wise,Unnamed: 15,object,24,7,22.5806,21,NO,NO,0.125,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 0,float64,0,268,100.0,0,YES,NO,,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 1,object,264,4,1.4925,264,NO,NO,0.003788,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 2,object,261,7,2.6119,34,NO,NO,0.739464,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 3,object,262,6,2.2388,29,NO,NO,0.717557,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 4,object,261,7,2.6119,22,NO,NO,0.781609,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 5,object,261,7,2.6119,12,NO,NO,0.950192,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 6,object,261,7,2.6119,23,NO,NO,0.835249,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 7,object,261,7,2.6119,43,NO,NO,0.59387,0
"01_Raw_Data/Interest_Rates/Major Monetary Policy Rates and Reserve Requirements - Bank Rate, LAF (Repo, Reverse Repo, SDF and MSF) Rates, CRR & SLR.xlsx :: SHEET=Report 1",Unnamed: 8,object,261,7,2.6119,45,NO,NO,0.808429,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 0,float64,0,222,100.0,0,YES,NO,,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 1,object,14,208,93.6937,14,NO,NO,0.071429,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 2,object,215,7,3.1532,24,NO,NO,0.046512,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 3,object,216,6,2.7027,167,NO,NO,0.018519,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 4,object,215,7,3.1532,166,NO,NO,0.013953,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 5,object,215,7,3.1532,121,NO,NO,0.311628,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 6,object,215,7,3.1532,188,NO,NO,0.013953,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 7,object,215,7,3.1532,155,NO,NO,0.023256,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 8,object,215,7,3.1532,125,NO,NO,0.311628,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 9,object,215,7,3.1532,64,NO,NO,0.683721,0
01_Raw_Data/Interest_Rates/Other STRBI Table No 18. Bank Group-Wise and Occupation-Wise Weighted Average Lending Rate and Deposit Rate.xlsx :: SHEET=Report 1,Unnamed: 10,object,215,7,3.1532,159,NO,NO,0.018605,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,feature,object,39,0,0.0,39,NO,NO,0.025641,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,non_null,int64,39,0,0.0,2,NO,NO,0.717949,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,missing,int64,39,0,0.0,2,NO,NO,0.717949,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,coverage_pct,float64,39,0,0.0,2,NO,NO,0.717949,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,unique_values,int64,39,0,0.0,6,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,zero_variance,object,39,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_Matrix_Audit.csv,all_missing,object,39,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/RBI_Electronics_Credit_Features.csv,year,int64,8,0,0.0,8,NO,NO,0.125,0
01_Raw_Data/Semiconductor/Semiconductor_Master/RBI_Electronics_Credit_Features.csv,rbi_electronics_credit_crore,float64,8,0,0.0,8,NO,NO,0.125,0
01_Raw_Data/Semiconductor/Semiconductor_Master/RBI_Electronics_Credit_Features.csv,rbi_electronics_credit_growth_pct,float64,7,1,12.5,7,NO,NO,0.142857,0
01_Raw_Data/Semiconductor/Semiconductor_Master/RBI_Electronics_Credit_Features.csv,rbi_electronics_credit_growth_volatility,float64,6,2,25.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,project_id,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,actual_target,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,Linear Regression_prediction,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,Ridge Regression_prediction,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,Random Forest_prediction,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Baseline_Model_Predictions.csv,Gradient Boosting_prediction,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Permutation_Importance.csv,feature,object,34,0,0.0,24,NO,NO,0.058824,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Permutation_Importance.csv,importance_mean,float64,34,0,0.0,14,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Permutation_Importance.csv,importance_std,float64,34,0,0.0,14,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,ecosystem_id,object,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_manufacturing,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_design,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_fab,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_osat,int64,36,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_atmp,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_design_project,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,financial_measure_crore,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,log_financial_measure,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,financial_rank_within_scope,float64,36,0,0.0,24,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,financial_size_relative_to_scope_max,float64,36,0,0.0,35,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,financial_zscore_within_scope,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,state_project_count,int64,36,0,0.0,6,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,scope_state_project_count,int64,36,0,0.0,6,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,scope_state_project_share,float64,36,0,0.0,6,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,state_financial_total_crore,float64,36,0,0.0,13,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,state_financial_share_within_scope,float64,36,0,0.0,13,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,company_project_count,int64,36,0,0.0,2,NO,NO,0.888889,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,multi_project_company_flag,int64,36,0,0.0,2,NO,NO,0.888889,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,has_technology_info,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,has_application_info,int64,36,0,0.0,2,NO,NO,0.555556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_ai_related,int64,36,0,0.0,2,NO,NO,0.861111,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_telecom_related,int64,36,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_automotive_related,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_iot_related,int64,36,0,0.0,2,NO,NO,0.888889,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,is_medical_related,int64,36,0,0.0,2,NO,NO,0.944444,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,has_chip_node,int64,36,0,0.0,2,NO,NO,0.972222,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,capacity_available,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,log_capacity_value,float64,12,24,66.6667,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,has_technology_partner,int64,36,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,approval_year,float64,12,24,66.6667,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,approval_year_available,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,record_completeness_score,float64,36,0,0.0,3,NO,NO,0.722222,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,analytical_exposure_index,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Structural_Matrix.csv,analytical_exposure_percentile,float64,36,0,0.0,24,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_High_Correlation_Pairs.csv,feature_1,object,92,0,0.0,29,NO,NO,0.097826,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_High_Correlation_Pairs.csv,feature_2,object,92,0,0.0,27,NO,NO,0.097826,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_High_Correlation_Pairs.csv,correlation,float64,92,0,0.0,57,NO,NO,0.086957,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Manufacturing_High_Correlation_Pairs.csv,abs_correlation,float64,92,0,0.0,57,NO,NO,0.086957,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,project_id,object,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,company,object,12,0,0.0,11,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,project_type,object,12,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,project_group,object,12,0,0.0,4,NO,NO,0.583333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,state,object,12,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,approval_date,object,12,0,0.0,6,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,approval_year,int64,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_crore,int64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_category,object,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,capacity_value,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,capacity_unit,object,12,0,0.0,10,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,capacity_category,object,12,0,0.0,9,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,technology,object,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,technology_partner,object,6,6,50.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,source_document,object,12,0,0.0,3,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,source_page,object,12,0,0.0,3,NO,NO,0.75,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,source,object,12,0,0.0,3,NO,NO,0.75,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,data_quality_flag,object,12,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,project_type_standardized,object,12,0,0.0,5,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,state_verified,bool,12,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,rbi_electronics_credit_crore,float64,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,rbi_electronics_credit_growth_pct,float64,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,rbi_electronics_credit_growth_volatility,float64,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,total_gross_npa_closing_crore,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,total_net_npa_closing_crore,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,total_gross_npa_addition_crore,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,total_gross_npa_reduction_crore,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,total_gross_npa_writeoff_crore,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,gross_npa_growth_pct,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,net_to_gross_npa_ratio,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,npa_addition_pressure,float64,10,2,16.6667,3,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,electronics_credit_available,int64,12,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,banking_npa_data_available,int64,12,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_to_electronics_credit_ratio,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_to_electronics_credit_pct,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,log_investment_crore,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_credit_growth_interaction,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_credit_volatility_interaction,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_npa_growth_interaction,float64,10,2,16.6667,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_npa_ratio_interaction,float64,10,2,16.6667,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Manufacturing_RBI_Integrated_12Projects.csv,investment_npa_pressure_interaction,float64,10,2,16.6667,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,candidate_id,object,23,0,0.0,23,NO,NO,0.043478,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,review_priority,object,23,0,0.0,2,NO,NO,0.826087,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,source_document,object,23,0,0.0,3,NO,NO,0.434783,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,source_page,int64,23,0,0.0,23,NO,NO,0.043478,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,source_reference,object,23,0,0.0,23,NO,NO,0.043478,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,company_candidate,object,23,0,0.0,23,NO,NO,0.043478,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,project_type_candidate,object,16,7,30.4348,5,NO,NO,0.4375,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,state_candidates,object,10,13,56.5217,8,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,investment_candidates_crore,object,21,2,8.6957,19,NO,NO,0.095238,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,capacity_candidates,object,3,20,86.9565,3,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,evidence_strength,object,23,0,0.0,2,NO,NO,0.826087,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,matched_text,object,23,0,0.0,23,NO,NO,0.043478,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,is_actual_project,float64,0,23,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,verified_company,float64,0,23,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,verified_project_type,float64,0,23,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,verified_state,float64,0,23,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Source_Page_Verification_Worksheet.csv,verified_approval_date,float64,0,23,100.0,0,YES,NO,,0
